# product-capability-source-census-version: 1
# source-snapshot: 130cdc24bb493349d9b3f3c531198b7bb5fec3df
# candidate-selector-version: 1
# expected-module-count: 630
# expected-registry-count: 756
# expected-candidate-count: 1386
# selector-v1: README.md, top-level docs/*.md, production src/**/*.{ts,tsx}, renderer runtime css/html/svg/webp/png and executable scripts/install*.sh; excludes tests/specs, fixtures/snapshots and declarations; plus exact closed IPC, node-kind, adapter/capability-set, Settings-key/section, command/family, shortcut, union, constant, lifecycle-schema, provider-hook, hideable-control relation and content/model/provider registries
candidate_id	candidate_kind	source_locator	surface_key	source_blob_sha256
CEN-1156	registry_ipc	src/shared/ipc.ts	ptyCreate	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1157	registry_ipc	src/shared/ipc.ts	ptyData	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1158	registry_ipc	src/shared/ipc.ts	ptyDestroy	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1159	registry_ipc	src/shared/ipc.ts	ptyExit	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1160	registry_ipc	src/shared/ipc.ts	ptyFlow	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1161	registry_ipc	src/shared/ipc.ts	ptyGenerateGroupName	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1162	registry_ipc	src/shared/ipc.ts	ptyGenerateName	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1163	registry_ipc	src/shared/ipc.ts	ptyKill	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1164	registry_ipc	src/shared/ipc.ts	ptyPaneCommand	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1165	registry_ipc	src/shared/ipc.ts	ptyPressure	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1166	registry_ipc	src/shared/ipc.ts	ptyRaiseDeviceLimit	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1167	registry_ipc	src/shared/ipc.ts	ptyReadScrollback	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1168	registry_ipc	src/shared/ipc.ts	ptyReadSessionName	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1169	registry_ipc	src/shared/ipc.ts	ptyRecycle	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1170	registry_ipc	src/shared/ipc.ts	ptyRecycled	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1171	registry_ipc	src/shared/ipc.ts	ptyResize	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1172	registry_ipc	src/shared/ipc.ts	ptyResync	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1173	registry_ipc	src/shared/ipc.ts	ptySendText	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1174	registry_ipc	src/shared/ipc.ts	ptySize	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1175	registry_ipc	src/shared/ipc.ts	ptyTerminateForeground	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1176	registry_ipc	src/shared/ipc.ts	ptyTmuxStatus	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1177	registry_ipc	src/shared/ipc.ts	ptyWrite	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1178	registry_ipc	src/shared/ipc.ts	relayClientApproved	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1179	registry_ipc	src/shared/ipc.ts	relayClientClosed	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1180	registry_ipc	src/shared/ipc.ts	relayClientConfirm	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1181	registry_ipc	src/shared/ipc.ts	relayClientConnect	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1182	registry_ipc	src/shared/ipc.ts	relayClientDisconnect	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1183	registry_ipc	src/shared/ipc.ts	relayClientFrame	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1184	registry_ipc	src/shared/ipc.ts	relayClientSas	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1185	registry_ipc	src/shared/ipc.ts	relayClientSend	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1186	registry_ipc	src/shared/ipc.ts	relayHostClosed	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1187	registry_ipc	src/shared/ipc.ts	relayHostConfirm	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1188	registry_ipc	src/shared/ipc.ts	relayHostInvite	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1189	registry_ipc	src/shared/ipc.ts	relayHostOpen	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1190	registry_ipc	src/shared/ipc.ts	relayHostPeerPending	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1191	registry_ipc	src/shared/ipc.ts	relayHostRevoke	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1192	registry_ipc	src/shared/ipc.ts	relayHostStart	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1193	registry_ipc	src/shared/ipc.ts	relayHostStop	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1194	registry_ipc	src/shared/ipc.ts	remoteHostApplyMutation	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1195	registry_ipc	src/shared/ipc.ts	remoteHostApprove	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1196	registry_ipc	src/shared/ipc.ts	remoteHostCanvasState	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1197	registry_ipc	src/shared/ipc.ts	remoteHostPeerPending	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1198	registry_ipc	src/shared/ipc.ts	remoteHostReject	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1199	registry_ipc	src/shared/ipc.ts	remoteHostStart	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1200	registry_ipc	src/shared/ipc.ts	remoteHostStop	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1201	registry_ipc	src/shared/ipc.ts	remoteRevokePeer	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1202	registry_ipc	src/shared/ipc.ts	remoteStandingHostSet	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1203	registry_ipc	src/shared/ipc.ts	sessionMemory	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1204	registry_ipc	src/shared/ipc.ts	sessionMemoryHost	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1205	registry_ipc	src/shared/ipc.ts	settingsLoad	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1206	registry_ipc	src/shared/ipc.ts	settingsSave	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1207	registry_ipc	src/shared/ipc.ts	shellOpenExternal	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1208	registry_ipc	src/shared/ipc.ts	shellOpenPath	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1209	registry_ipc	src/shared/ipc.ts	shellReveal	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1210	registry_ipc	src/shared/ipc.ts	speechMicConsent	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1211	registry_ipc	src/shared/ipc.ts	speechModelDelete	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1212	registry_ipc	src/shared/ipc.ts	speechModelDownload	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1213	registry_ipc	src/shared/ipc.ts	speechModels	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1214	registry_ipc	src/shared/ipc.ts	speechProgress	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1215	registry_ipc	src/shared/ipc.ts	speechTranscribe	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1216	registry_ipc	src/shared/ipc.ts	sshConnectProject	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1217	registry_ipc	src/shared/ipc.ts	sshDelete	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1218	registry_ipc	src/shared/ipc.ts	sshDisconnectProject	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1219	registry_ipc	src/shared/ipc.ts	sshDownloadFile	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1220	registry_ipc	src/shared/ipc.ts	sshFsExists	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1221	registry_ipc	src/shared/ipc.ts	sshFsList	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1222	registry_ipc	src/shared/ipc.ts	sshFsMkdir	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1223	registry_ipc	src/shared/ipc.ts	sshFsQuickOpen	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1224	registry_ipc	src/shared/ipc.ts	sshFsRead	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1225	registry_ipc	src/shared/ipc.ts	sshFsReadBinary	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1226	registry_ipc	src/shared/ipc.ts	sshFsWrite	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1227	registry_ipc	src/shared/ipc.ts	sshImport	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1228	registry_ipc	src/shared/ipc.ts	sshKillSessions	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1229	registry_ipc	src/shared/ipc.ts	sshList	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1230	registry_ipc	src/shared/ipc.ts	sshListDir	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1231	registry_ipc	src/shared/ipc.ts	sshMediaAllow	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1232	registry_ipc	src/shared/ipc.ts	sshMkdir	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1233	registry_ipc	src/shared/ipc.ts	sshPassphraseDismiss	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1234	registry_ipc	src/shared/ipc.ts	sshPassphraseRequest	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1235	registry_ipc	src/shared/ipc.ts	sshPassphraseSubmit	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1236	registry_ipc	src/shared/ipc.ts	sshProjectStatus	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1237	registry_ipc	src/shared/ipc.ts	sshSave	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1238	registry_ipc	src/shared/ipc.ts	sshUploadFile	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1239	registry_ipc	src/shared/ipc.ts	transcriptSearch	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1240	registry_ipc	src/shared/ipc.ts	usageCookieProviders	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1241	registry_ipc	src/shared/ipc.ts	usageFetch	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1242	registry_ipc	src/shared/ipc.ts	usageProviders	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1243	registry_ipc	src/shared/ipc.ts	usageRefresh	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1244	registry_ipc	src/shared/ipc.ts	usageRemote	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1245	registry_ipc	src/shared/ipc.ts	usageSetProviderCookie	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1246	registry_ipc	src/shared/ipc.ts	usageUpdate	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1247	registry_ipc	src/shared/ipc.ts	workspaceCorruptRecovered	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1248	registry_ipc	src/shared/ipc.ts	workspaceExternalChange	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1249	registry_ipc	src/shared/ipc.ts	workspaceLoad	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1250	registry_ipc	src/shared/ipc.ts	workspaceMigrated	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1251	registry_ipc	src/shared/ipc.ts	workspaceProbeFolder	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1252	registry_ipc	src/shared/ipc.ts	workspaceSave	7489160e948ca2c402d1c6d05ceb72633a38f57b7713a4b6a9bf0a35686e68fd
CEN-1253	registry_node_kind	src/shared/types.ts	browser	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1254	registry_node_kind	src/shared/types.ts	diff	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1255	registry_node_kind	src/shared/types.ts	dino	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1256	registry_node_kind	src/shared/types.ts	editor	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1257	registry_node_kind	src/shared/types.ts	group	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1258	registry_node_kind	src/shared/types.ts	loop	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1259	registry_node_kind	src/shared/types.ts	sticky	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1260	registry_node_kind	src/shared/types.ts	subagent	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1261	registry_node_kind	src/shared/types.ts	terminal	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1262	registry_node_kind	src/shared/types.ts	video	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1263	registry_node_kind	src/shared/types.ts	web	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1264	registry_setting_key	src/shared/types.ts	accent	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1265	registry_setting_key	src/shared/types.ts	agentHibernationEnabled	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1266	registry_setting_key	src/shared/types.ts	agentHibernationIdleMinutes	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1267	registry_setting_key	src/shared/types.ts	agentLaunchCommands	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1268	registry_setting_key	src/shared/types.ts	appTheme	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1269	registry_setting_key	src/shared/types.ts	autoAlignGrid	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1270	registry_setting_key	src/shared/types.ts	browserMemorySaver	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1271	registry_setting_key	src/shared/types.ts	canvasDragMode	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1272	registry_setting_key	src/shared/types.ts	claudeAccounts	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1273	registry_setting_key	src/shared/types.ts	claudePermissionMode	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1274	registry_setting_key	src/shared/types.ts	commitAgent	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1275	registry_setting_key	src/shared/types.ts	commitAgentCommand	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1276	registry_setting_key	src/shared/types.ts	commitExtraPrompt	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1277	registry_setting_key	src/shared/types.ts	cursorBlink	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1278	registry_setting_key	src/shared/types.ts	cursorInactiveStyle	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1279	registry_setting_key	src/shared/types.ts	cursorStyle	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1280	registry_setting_key	src/shared/types.ts	customAgents	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1281	registry_setting_key	src/shared/types.ts	debugLogPanel	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1282	registry_setting_key	src/shared/types.ts	defaultAgent	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1283	registry_setting_key	src/shared/types.ts	defaultNodeHeight	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1284	registry_setting_key	src/shared/types.ts	defaultNodeWidth	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1285	registry_setting_key	src/shared/types.ts	defaultProjectView	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1286	registry_setting_key	src/shared/types.ts	defaultShell	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1287	registry_setting_key	src/shared/types.ts	disabledAgents	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1288	registry_setting_key	src/shared/types.ts	doubleClickFocus	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1289	registry_setting_key	src/shared/types.ts	drawBoldTextInBrightColors	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1290	registry_setting_key	src/shared/types.ts	fontFamily	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1291	registry_setting_key	src/shared/types.ts	fontSize	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1292	registry_setting_key	src/shared/types.ts	fontWeight	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1293	registry_setting_key	src/shared/types.ts	fontWeightBold	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1294	registry_setting_key	src/shared/types.ts	gitAutoFetch	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1295	registry_setting_key	src/shared/types.ts	gridSize	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1296	registry_setting_key	src/shared/types.ts	hiddenHeaderButtons	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1297	registry_setting_key	src/shared/types.ts	hiddenNodeMenuItems	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1298	registry_setting_key	src/shared/types.ts	hiddenUsageProviders	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1299	registry_setting_key	src/shared/types.ts	hookIdentityStrict	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1300	registry_setting_key	src/shared/types.ts	hookReplyApprovals	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1301	registry_setting_key	src/shared/types.ts	mobileLiveActivities	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1302	registry_setting_key	src/shared/types.ts	mobilePushDone	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1303	registry_setting_key	src/shared/types.ts	mobilePushEnabled	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1304	registry_setting_key	src/shared/types.ts	mobilePushNeedsYou	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1305	registry_setting_key	src/shared/types.ts	mobilePushPresenceAware	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1306	registry_setting_key	src/shared/types.ts	modelGateway	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1307	registry_setting_key	src/shared/types.ts	notchHoverExpand	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1308	registry_setting_key	src/shared/types.ts	notchHud	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1309	registry_setting_key	src/shared/types.ts	notchWidth	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1310	registry_setting_key	src/shared/types.ts	notifyConsentAsked	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1311	registry_setting_key	src/shared/types.ts	notifyOnClaudeDone	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1312	registry_setting_key	src/shared/types.ts	offscreenTerminalMinutes	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1313	registry_setting_key	src/shared/types.ts	panHoverDelay	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1314	registry_setting_key	src/shared/types.ts	phoneAccessEnabled	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1315	registry_setting_key	src/shared/types.ts	ptyShadowClients	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1316	registry_setting_key	src/shared/types.ts	seenOnboarding	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1317	registry_setting_key	src/shared/types.ts	seenShortcuts	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1318	registry_setting_key	src/shared/types.ts	sidebarAutoCollapse	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1319	registry_setting_key	src/shared/types.ts	sidebarCollapsedItems	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1320	registry_setting_key	src/shared/types.ts	sidebarGrouping	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1321	registry_setting_key	src/shared/types.ts	snapToGrid	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1322	registry_setting_key	src/shared/types.ts	soundEffects	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1323	registry_setting_key	src/shared/types.ts	soundVolume	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1324	registry_setting_key	src/shared/types.ts	speech	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1325	registry_setting_key	src/shared/types.ts	systemAccountLabel	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1326	registry_setting_key	src/shared/types.ts	telemetryEnabled	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1327	registry_setting_key	src/shared/types.ts	terminalGpuRendering	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
CEN-1328	registry_setting_key	src/shared/types.ts	terminalLetterSpacing	4b9a473e9727d5c30f4d2c8c8fc0de1e01f234a27a2829e347b47fafe2d03174
